#{"t_start": 1597053065.1545777, "env_id": "gripper-env-v0"}
r,s,l,c,timesteps,t
1.0,0.635,22,0.0,216206,10266.919805
0.0,0.634,18,0.0,216224,10267.635761
0.0,0.633,22,0.0,216246,10268.39659
1.0,0.634,22,0.0,216268,10269.430469
0.0,0.633,23,0.0,216291,10270.266768
1.0,0.633,22,0.0,216313,10271.341666
1.0,0.633,22,0.0,216335,10272.580846
1.0,0.633,22,0.0,216357,10273.631113
1.0,0.633,22,0.0,216379,10274.676642
0.0,0.632,11,0.0,216390,10275.204551
1.0,0.633,22,0.0,216412,10276.476503
1.0,0.634,22,0.0,216434,10277.371501
0.0,0.633,5,0.0,216439,10277.656111
0.0,0.632,12,0.0,216451,10278.191165
0.0,0.632,15,0.0,216466,10278.774435
1.0,0.633,22,0.0,216488,10280.122141
0.0,0.633,22,0.0,216510,10280.972509
0.0,0.633,22,0.0,216532,10281.851487
1.0,0.633,22,0.0,216554,10282.786374
0.0,0.632,22,0.0,216576,10283.881756
0.0,0.631,17,0.0,216593,10284.592917
1.0,0.632,22,0.0,216615,10285.668716
0.0,0.631,22,0.0,216637,10286.675202
1.0,0.631,22,0.0,216659,10287.714544
0.0,0.63,9,0.0,216668,10288.165627
1.0,0.63,22,0.0,216690,10289.085329
1.0,0.63,22,0.0,216712,10290.239923
0.0,0.63,16,0.0,216728,10291.292499
0.0,0.63,16,0.0,216744,10292.361364
0.0,0.629,16,0.0,216760,10293.064756
0.0,0.628,19,0.0,216779,10293.874677
0.0,0.628,22,0.0,216801,10294.726939
1.0,0.629,22,0.0,216823,10295.747533
1.0,0.63,22,0.0,216845,10296.801025
1.0,0.63,22,0.0,216867,10298.083623
1.0,0.63,22,0.0,216889,10299.075101
1.0,0.63,22,0.0,216911,10300.368515
0.0,0.629,19,0.0,216930,10301.287945
1.0,0.63,22,0.0,216952,10302.263681
1.0,0.63,22,0.0,216974,10303.752551
0.0,0.629,19,0.0,216993,10304.546441
1.0,0.63,23,0.0,217016,10306.10875
1.0,0.631,22,0.0,217038,10307.148516
1.0,0.631,22,0.0,217060,10308.383615
0.0,0.631,4,0.0,217064,10308.760335
0.0,0.631,18,0.0,217082,10309.574734
1.0,0.632,22,0.0,217104,10311.548721
1.0,0.633,22,0.0,217126,10312.55866
1.0,0.633,22,0.0,217148,10314.048851
1.0,0.634,23,0.0,217171,10315.030452
1.0,0.634,22,0.0,217193,10316.234175
0.0,0.633,12,0.0,217205,10316.900785
0.0,0.632,11,0.0,217216,10317.442419
1.0,0.632,23,0.0,217239,10319.282163
1.0,0.632,22,0.0,217261,10320.405483
0.0,0.631,10,0.0,217271,10320.830059
1.0,0.632,22,0.0,217293,10322.039449
1.0,0.632,23,0.0,217316,10323.707317
1.0,0.632,22,0.0,217338,10324.798125
1.0,0.633,22,0.0,217360,10325.698395
0.0,0.633,18,0.0,217378,10326.45197
1.0,0.634,22,0.0,217400,10327.860327
1.0,0.635,23,0.0,217423,10329.300798
0.0,0.635,19,0.0,217442,10330.079198
1.0,0.635,22,0.0,217464,10331.237264
0.0,0.635,22,0.0,217486,10332.159804
1.0,0.636,22,0.0,217508,10333.136366
1.0,0.637,22,0.0,217530,10334.193363
0.0,0.636,11,0.0,217541,10334.794584
1.0,0.637,22,0.0,217563,10336.081612
1.0,0.637,22,0.0,217585,10337.154085
1.0,0.638,22,0.0,217607,10338.293224
1.0,0.639,23,0.0,217630,10339.65392
0.0,0.638,20,0.0,217650,10340.463836
0.0,0.638,18,0.0,217668,10341.624521
1.0,0.639,22,0.0,217690,10342.96046
1.0,0.64,22,0.0,217712,10344.058183
1.0,0.64,22,0.0,217734,10345.311395
1.0,0.64,22,0.0,217756,10346.39719
0.0,0.639,22,0.0,217778,10347.268553
0.0,0.639,22,0.0,217800,10348.087164
1.0,0.639,22,0.0,217822,10348.986886
1.0,0.64,22,0.0,217844,10349.954403
1.0,0.64,23,0.0,217867,10351.024293
1.0,0.64,23,0.0,217890,10352.412732
1.0,0.64,22,0.0,217912,10353.434667
0.0,0.639,21,0.0,217933,10354.933461
0.0,0.638,17,0.0,217950,10355.754709
0.0,0.638,18,0.0,217968,10356.446815
1.0,0.639,22,0.0,217990,10357.939616
1.0,0.639,22,0.0,218012,10358.982749
1.0,0.64,22,0.0,218034,10360.303344
1.0,0.64,22,0.0,218056,10361.320032
1.0,0.64,22,0.0,218078,10362.3145
1.0,0.64,22,0.0,218100,10363.303194
1.0,0.641,22,0.0,218122,10364.427109
0.0,0.64,22,0.0,218144,10365.448597
1.0,0.64,22,0.0,218166,10366.381989
1.0,0.64,22,0.0,218188,10367.581821
1.0,0.64,22,0.0,218210,10368.750398
1.0,0.641,22,0.0,218232,10369.852203
1.0,0.641,22,0.0,218254,10370.892452
1.0,0.642,22,0.0,218276,10372.012234
1.0,0.642,22,0.0,218298,10373.283955
1.0,0.643,22,0.0,218320,10375.131264
1.0,0.643,22,0.0,218342,10376.476999
1.0,0.643,22,0.0,218364,10377.507195
0.0,0.642,22,0.0,218386,10378.483293
1.0,0.643,22,0.0,218408,10379.532982
1.0,0.643,22,0.0,218430,10381.449243
1.0,0.644,22,0.0,218452,10382.420486
1.0,0.644,22,0.0,218474,10383.428205
1.0,0.644,22,0.0,218496,10384.35247
1.0,0.645,22,0.0,218518,10385.442097
1.0,0.645,22,0.0,218540,10386.38879
0.0,0.645,3,0.0,218543,10386.596876
1.0,0.646,22,0.0,218565,10387.831008
1.0,0.646,22,0.0,218587,10388.920438
0.0,0.645,17,0.0,218604,10389.739461
1.0,0.646,22,0.0,218626,10390.851236
1.0,0.647,22,0.0,218648,10391.950681
1.0,0.647,22,0.0,218670,10392.864671
1.0,0.647,22,0.0,218692,10393.717225
1.0,0.647,22,0.0,218714,10394.700182
1.0,0.647,22,0.0,218736,10395.643047
1.0,0.647,22,0.0,218758,10396.635114
0.0,0.647,14,0.0,218772,10397.32223
1.0,0.647,22,0.0,218794,10398.219831
0.0,0.646,16,0.0,218810,10398.986214
0.0,0.645,17,0.0,218827,10399.686424
1.0,0.646,22,0.0,218849,10400.545421
0.0,0.645,7,0.0,218856,10400.916304
0.0,0.644,22,0.0,218878,10401.742794
1.0,0.644,22,0.0,218900,10402.754814
1.0,0.644,22,0.0,218922,10403.850651
1.0,0.644,22,0.0,218944,10404.819748
0.0,0.644,22,0.0,218966,10405.720523
1.0,0.644,23,0.0,218989,10406.788244
0.0,0.643,14,0.0,219003,10407.402244
1.0,0.643,22,0.0,219025,10408.579682
0.0,0.642,22,0.0,219047,10409.540345
1.0,0.643,22,0.0,219069,10410.531761
0.0,0.642,11,0.0,219080,10411.186736
1.0,0.643,22,0.0,219102,10412.218065
0.0,0.642,16,0.0,219118,10412.955164
1.0,0.643,22,0.0,219140,10414.430658
1.0,0.643,22,0.0,219162,10415.477945
1.0,0.643,22,0.0,219184,10416.495053
1.0,0.643,22,0.0,219206,10417.672513
0.0,0.643,14,0.0,219220,10418.346548
0.0,0.642,22,0.0,219242,10419.192398
1.0,0.643,23,0.0,219265,10420.130333
0.0,0.642,23,0.0,219288,10421.107454
0.0,0.641,14,0.0,219302,10421.681087
0.0,0.64,22,0.0,219324,10422.510003
1.0,0.64,22,0.0,219346,10423.521151
1.0,0.641,22,0.0,219368,10424.379128
0.0,0.64,17,0.0,219385,10425.158733
1.0,0.641,22,0.0,219407,10426.075231
1.0,0.641,22,0.0,219429,10427.040514
1.0,0.642,22,0.0,219451,10428.042417
1.0,0.642,22,0.0,219473,10429.010937
1.0,0.642,22,0.0,219495,10430.019783
1.0,0.642,22,0.0,219517,10430.947339
0.0,0.641,18,0.0,219535,10431.654798
0.0,0.641,22,0.0,219557,10432.558969
1.0,0.641,22,0.0,219579,10433.642433
1.0,0.642,23,0.0,219602,10434.715377
1.0,0.642,22,0.0,219624,10435.841382
1.0,0.642,22,0.0,219646,10437.030281
1.0,0.643,23,0.0,219669,10438.685699
0.0,0.642,22,0.0,219691,10439.715465
0.0,0.642,22,0.0,219713,10440.659008
1.0,0.642,22,0.0,219735,10441.681367
0.0,0.641,10,0.0,219745,10442.115191
1.0,0.641,22,0.0,219767,10444.059955
1.0,0.641,22,0.0,219789,10444.982051
0.0,0.64,22,0.0,219811,10445.730739
0.0,0.639,22,0.0,219833,10446.604905
0.0,0.638,22,0.0,219855,10447.479753
1.0,0.639,22,0.0,219877,10448.800912
1.0,0.64,22,0.0,219899,10449.819763
0.0,0.64,22,0.0,219921,10450.726075
0.0,0.639,22,0.0,219943,10451.585151
1.0,0.639,22,0.0,219965,10452.509095
0.0,0.638,16,0.0,219981,10453.092376
1.0,0.639,22,0.0,220003,10454.008555
1.0,0.639,22,0.0,220025,10454.914942
1.0,0.639,22,0.0,220047,10455.887602
1.0,0.639,22,0.0,220069,10456.908667
1.0,0.64,22,0.0,220091,10458.058366
1.0,0.641,22,0.0,220113,10459.026732
1.0,0.641,22,0.0,220135,10459.989286
1.0,0.641,22,0.0,220157,10460.924062
1.0,0.642,23,0.0,220180,10462.001188
1.0,0.643,22,0.0,220202,10463.163215
1.0,0.643,22,0.0,220224,10464.161663
1.0,0.643,22,0.0,220246,10465.389544
1.0,0.644,23,0.0,220269,10466.633939
1.0,0.644,22,0.0,220291,10467.534458
1.0,0.644,22,0.0,220313,10468.617472
1.0,0.644,22,0.0,220335,10469.908589
1.0,0.644,22,0.0,220357,10470.778001
1.0,0.645,22,0.0,220379,10471.722032
0.0,0.644,22,0.0,220401,10472.748942
1.0,0.645,22,0.0,220423,10473.703092
0.0,0.644,22,0.0,220445,10474.537336
1.0,0.645,22,0.0,220467,10475.593453
1.0,0.645,22,0.0,220489,10476.76197
1.0,0.645,23,0.0,220512,10477.798922
0.0,0.644,12,0.0,220524,10478.339459
0.0,0.643,13,0.0,220537,10478.960214
1.0,0.643,23,0.0,220560,10480.182329
1.0,0.643,22,0.0,220582,10481.192906
1.0,0.643,22,0.0,220604,10482.324024
0.0,0.642,22,0.0,220626,10483.147584
1.0,0.642,22,0.0,220648,10484.477838
1.0,0.643,22,0.0,220670,10485.388727
1.0,0.643,22,0.0,220692,10486.5291
1.0,0.643,23,0.0,220715,10487.745686
0.0,0.643,23,0.0,220738,10488.787014
0.0,0.642,12,0.0,220750,10489.278068
0.0,0.642,23,0.0,220773,10490.115532
0.0,0.641,22,0.0,220795,10490.980686
1.0,0.642,22,0.0,220817,10492.094232
0.0,0.641,18,0.0,220835,10492.842337
0.0,0.64,22,0.0,220857,10494.403348
0.0,0.639,23,0.0,220880,10495.349455
1.0,0.639,22,0.0,220902,10496.413968
1.0,0.64,22,0.0,220924,10497.42081
1.0,0.64,22,0.0,220946,10498.277722
1.0,0.641,22,0.0,220968,10499.221882
1.0,0.641,22,0.0,220990,10500.191519
0.0,0.64,19,0.0,221009,10500.996675
0.0,0.64,17,0.0,221026,10501.695891
1.0,0.641,22,0.0,221048,10502.667746
1.0,0.642,22,0.0,221070,10503.585084
1.0,0.642,22,0.0,221092,10504.537982
1.0,0.642,22,0.0,221114,10505.475549
1.0,0.642,22,0.0,221136,10506.461839
1.0,0.643,22,0.0,221158,10507.651536
1.0,0.643,22,0.0,221180,10509.039283
1.0,0.644,22,0.0,221202,10509.87883
0.0,0.644,22,0.0,221224,10510.735006
0.0,0.644,17,0.0,221241,10511.533376
1.0,0.645,22,0.0,221263,10512.663608
1.0,0.645,22,0.0,221285,10513.578625
1.0,0.645,22,0.0,221307,10514.525066
1.0,0.645,22,0.0,221329,10515.636903
1.0,0.645,23,0.0,221352,10516.692653
1.0,0.645,22,0.0,221374,10517.552113
0.0,0.644,17,0.0,221391,10518.312326
0.0,0.644,20,0.0,221411,10519.46593
1.0,0.644,22,0.0,221433,10520.527306
0.0,0.643,19,0.0,221452,10521.246909
0.0,0.643,6,0.0,221458,10521.496703
0.0,0.642,15,0.0,221473,10522.211535
1.0,0.642,22,0.0,221495,10523.224226
0.0,0.642,1,0.0,221496,10523.432599
1.0,0.642,22,0.0,221518,10524.484249
1.0,0.642,23,0.0,221541,10525.956329
1.0,0.643,22,0.0,221563,10526.892458
1.0,0.644,22,0.0,221585,10528.284935
1.0,0.644,22,0.0,221607,10529.689384
1.0,0.644,23,0.0,221630,10530.902388
1.0,0.645,22,0.0,221652,10531.774053
1.0,0.645,22,0.0,221674,10532.728132
0.0,0.644,9,0.0,221683,10533.110915
1.0,0.645,22,0.0,221705,10534.161996
0.0,0.644,22,0.0,221727,10535.020319
0.0,0.644,10,0.0,221737,10535.517602
0.0,0.644,17,0.0,221754,10536.227993
1.0,0.645,22,0.0,221776,10537.203875
1.0,0.645,22,0.0,221798,10538.360195
1.0,0.646,22,0.0,221820,10539.428186
0.0,0.645,22,0.0,221842,10540.268898
1.0,0.645,22,0.0,221864,10541.340175
1.0,0.645,22,0.0,221886,10542.50964
1.0,0.645,22,0.0,221908,10543.48392
0.0,0.644,22,0.0,221930,10544.3107
0.0,0.644,16,0.0,221946,10545.498815
1.0,0.645,22,0.0,221968,10546.315892
0.0,0.644,13,0.0,221981,10546.933307
1.0,0.645,22,0.0,222003,10548.291093
1.0,0.645,22,0.0,222025,10549.324256
1.0,0.645,22,0.0,222047,10550.474658
0.0,0.644,22,0.0,222069,10551.659014
1.0,0.644,22,0.0,222091,10552.921
0.0,0.643,3,0.0,222094,10553.121814
1.0,0.643,22,0.0,222116,10554.34948
1.0,0.643,22,0.0,222138,10555.266364
1.0,0.644,22,0.0,222160,10556.474146
1.0,0.644,22,0.0,222182,10557.46328
1.0,0.644,22,0.0,222204,10558.643196
1.0,0.645,22,0.0,222226,10559.676333
1.0,0.646,22,0.0,222248,10560.621142
1.0,0.646,22,0.0,222270,10561.630083
1.0,0.646,22,0.0,222292,10562.67926
1.0,0.646,22,0.0,222314,10563.589187
1.0,0.646,22,0.0,222336,10564.614411
0.0,0.646,22,0.0,222358,10565.574063
0.0,0.645,17,0.0,222375,10566.342945
0.0,0.645,14,0.0,222389,10566.981733
1.0,0.645,22,0.0,222411,10568.170039
1.0,0.645,22,0.0,222433,10569.101604
1.0,0.645,22,0.0,222455,10570.453602
1.0,0.646,22,0.0,222477,10571.424463
1.0,0.647,22,0.0,222499,10572.57972
1.0,0.647,22,0.0,222521,10573.860871
0.0,0.646,16,0.0,222537,10574.605186
1.0,0.647,22,0.0,222559,10575.563483
1.0,0.648,22,0.0,222581,10576.493668
1.0,0.649,22,0.0,222603,10577.470945
1.0,0.649,22,0.0,222625,10578.398528
1.0,0.65,22,0.0,222647,10579.4163
1.0,0.651,22,0.0,222669,10580.407063
1.0,0.652,22,0.0,222691,10581.313365
1.0,0.653,22,0.0,222713,10582.191753
0.0,0.653,22,0.0,222735,10583.028538
1.0,0.653,22,0.0,222757,10583.938147
1.0,0.654,23,0.0,222780,10584.932329
0.0,0.654,10,0.0,222790,10585.382841
1.0,0.654,22,0.0,222812,10586.28996
1.0,0.654,23,0.0,222835,10587.475157
0.0,0.653,17,0.0,222852,10588.201948
1.0,0.653,22,0.0,222874,10589.145578
1.0,0.653,22,0.0,222896,10590.076268
0.0,0.653,8,0.0,222904,10590.438308
1.0,0.653,22,0.0,222926,10591.465619
1.0,0.653,22,0.0,222948,10592.420397
1.0,0.653,22,0.0,222970,10593.89147
1.0,0.654,23,0.0,222993,10594.938309
1.0,0.654,22,0.0,223015,10595.898415
1.0,0.654,22,0.0,223037,10597.058457
1.0,0.655,22,0.0,223059,10598.111479
0.0,0.654,16,0.0,223075,10599.118019
0.0,0.654,22,0.0,223097,10599.930027
1.0,0.654,22,0.0,223119,10601.098361
1.0,0.654,22,0.0,223141,10602.070851
1.0,0.655,22,0.0,223163,10603.06604
1.0,0.656,22,0.0,223185,10604.039179
1.0,0.656,22,0.0,223207,10605.09204
1.0,0.657,22,0.0,223229,10606.269909
1.0,0.657,22,0.0,223251,10607.61777
1.0,0.657,22,0.0,223273,10608.65233
0.0,0.657,9,0.0,223282,10609.347196
0.0,0.656,22,0.0,223304,10610.209314
1.0,0.656,22,0.0,223326,10611.436093
1.0,0.657,22,0.0,223348,10612.459651
0.0,0.657,17,0.0,223365,10613.154093
0.0,0.657,22,0.0,223387,10614.309599
1.0,0.657,22,0.0,223409,10615.307939
0.0,0.657,19,0.0,223428,10616.28503
0.0,0.656,20,0.0,223448,10617.074858
1.0,0.657,22,0.0,223470,10618.108076
1.0,0.657,22,0.0,223492,10619.103433
0.0,0.656,18,0.0,223510,10619.815651
0.0,0.656,12,0.0,223522,10620.697197
1.0,0.656,22,0.0,223544,10621.691569
0.0,0.655,13,0.0,223557,10622.271075
1.0,0.655,22,0.0,223579,10623.940194
1.0,0.655,22,0.0,223601,10625.08686
1.0,0.655,22,0.0,223623,10626.095379
0.0,0.654,21,0.0,223644,10627.07462
1.0,0.655,22,0.0,223666,10628.345587
0.0,0.654,19,0.0,223685,10629.110321
0.0,0.654,22,0.0,223707,10630.211675
0.0,0.653,22,0.0,223729,10631.085766
1.0,0.653,22,0.0,223751,10632.69638
1.0,0.653,22,0.0,223773,10634.180552
0.0,0.652,22,0.0,223795,10635.054195
0.0,0.652,6,0.0,223801,10635.375336
1.0,0.652,22,0.0,223823,10636.383447
0.0,0.652,22,0.0,223845,10637.34868
1.0,0.652,22,0.0,223867,10638.650942
0.0,0.651,3,0.0,223870,10638.926494
0.0,0.65,16,0.0,223886,10639.715312
1.0,0.65,22,0.0,223908,10640.635701
1.0,0.651,22,0.0,223930,10641.609065
1.0,0.652,22,0.0,223952,10642.694385
0.0,0.651,15,0.0,223967,10643.2685
1.0,0.652,22,0.0,223989,10644.619568
0.0,0.651,22,0.0,224011,10645.451266
0.0,0.65,23,0.0,224034,10648.571498
1.0,0.65,22,0.0,224056,10649.491257
1.0,0.65,22,0.0,224078,10650.378696
1.0,0.65,22,0.0,224100,10651.492223
1.0,0.65,23,0.0,224123,10653.234171
1.0,0.65,22,0.0,224145,10654.191354
1.0,0.65,22,0.0,224167,10655.416946
1.0,0.65,22,0.0,224189,10656.501132
1.0,0.65,22,0.0,224211,10657.50425
1.0,0.651,22,0.0,224233,10658.504501
0.0,0.65,19,0.0,224252,10659.384012
1.0,0.65,22,0.0,224274,10661.529981
1.0,0.65,23,0.0,224297,10662.669314
1.0,0.651,22,0.0,224319,10663.574109
1.0,0.651,22,0.0,224341,10665.092343
1.0,0.652,22,0.0,224363,10666.016494
1.0,0.653,22,0.0,224385,10666.978538
1.0,0.654,22,0.0,224407,10668.042342
1.0,0.654,22,0.0,224429,10668.996452
0.0,0.653,21,0.0,224450,10669.893623
1.0,0.653,22,0.0,224472,10671.021647
0.0,0.652,20,0.0,224492,10672.228891
1.0,0.652,22,0.0,224514,10673.195232
1.0,0.653,22,0.0,224536,10674.208296
0.0,0.653,17,0.0,224553,10674.86185
1.0,0.654,22,0.0,224575,10675.889911
0.0,0.654,22,0.0,224597,10676.695203
1.0,0.654,22,0.0,224619,10677.895933
1.0,0.655,22,0.0,224641,10678.895329
0.0,0.655,22,0.0,224663,10679.833164
1.0,0.656,23,0.0,224686,10681.394533
0.0,0.655,22,0.0,224708,10682.244661
0.0,0.655,22,0.0,224730,10683.635023
1.0,0.655,22,0.0,224752,10684.564383
0.0,0.655,22,0.0,224774,10686.051525
0.0,0.655,22,0.0,224796,10686.860352
1.0,0.656,22,0.0,224818,10688.414305
1.0,0.656,23,0.0,224841,10689.499617
1.0,0.656,22,0.0,224863,10690.410479
1.0,0.656,22,0.0,224885,10692.471425
0.0,0.656,22,0.0,224907,10693.279974
1.0,0.656,22,0.0,224929,10694.243811
1.0,0.656,22,0.0,224951,10695.243934
1.0,0.657,22,0.0,224973,10696.199444
1.0,0.658,22,0.0,224995,10697.137212
1.0,0.659,23,0.0,225018,10698.350122
1.0,0.659,22,0.0,225040,10699.610473
1.0,0.66,22,0.0,225062,10700.787347
1.0,0.66,22,0.0,225084,10701.859882
1.0,0.661,22,0.0,225106,10703.45032
1.0,0.662,23,0.0,225129,10704.474408
0.0,0.661,16,0.0,225145,10705.16731
0.0,0.66,22,0.0,225167,10706.112714
1.0,0.66,22,0.0,225189,10707.424747
1.0,0.661,22,0.0,225211,10708.513937
1.0,0.661,22,0.0,225233,10709.596892
1.0,0.662,22,0.0,225255,10710.818654
1.0,0.663,22,0.0,225277,10711.668883
0.0,0.662,19,0.0,225296,10712.435085
1.0,0.662,22,0.0,225318,10713.440478
1.0,0.662,22,0.0,225340,10714.513065
0.0,0.661,18,0.0,225358,10715.266375
1.0,0.661,22,0.0,225380,10716.234607
0.0,0.66,22,0.0,225402,10717.128499
1.0,0.66,22,0.0,225424,10719.124482
0.0,0.659,17,0.0,225441,10719.856133
0.0,0.658,22,0.0,225463,10721.28866
0.0,0.657,16,0.0,225479,10722.053823
1.0,0.657,22,0.0,225501,10724.189402
1.0,0.658,22,0.0,225523,10725.304216
1.0,0.659,22,0.0,225545,10726.559539
1.0,0.659,22,0.0,225567,10727.909831
1.0,0.659,23,0.0,225590,10728.974858
1.0,0.659,22,0.0,225612,10730.108421
1.0,0.66,22,0.0,225634,10731.303529
1.0,0.66,22,0.0,225656,10732.38864
0.0,0.659,22,0.0,225678,10733.332858
0.0,0.658,22,0.0,225700,10734.215714
1.0,0.659,22,0.0,225722,10735.353147
1.0,0.659,22,0.0,225744,10736.306934
0.0,0.659,19,0.0,225763,10737.105608
1.0,0.659,22,0.0,225785,10738.192821
1.0,0.66,22,0.0,225807,10739.252387
1.0,0.661,22,0.0,225829,10740.83578
1.0,0.662,22,0.0,225851,10741.910542
0.0,0.662,17,0.0,225868,10742.530996
0.0,0.661,16,0.0,225884,10743.258423
1.0,0.661,22,0.0,225906,10744.53745
0.0,0.66,22,0.0,225928,10745.422549
1.0,0.66,23,0.0,225951,10747.008603
1.0,0.661,22,0.0,225973,10748.030741
1.0,0.661,22,0.0,225995,10749.054996
1.0,0.661,22,0.0,226017,10750.686333
1.0,0.662,22,0.0,226039,10751.783463
0.0,0.662,22,0.0,226061,10752.917241
1.0,0.663,22,0.0,226083,10753.807435
1.0,0.663,22,0.0,226105,10754.815585
0.0,0.663,19,0.0,226124,10755.661708
0.0,0.663,17,0.0,226141,10756.315687
1.0,0.663,22,0.0,226163,10757.284537
1.0,0.664,22,0.0,226185,10758.210174
1.0,0.665,22,0.0,226207,10759.102731
0.0,0.664,22,0.0,226229,10760.002623
0.0,0.663,22,0.0,226251,10760.960293
1.0,0.663,22,0.0,226273,10762.472244
1.0,0.664,22,0.0,226295,10763.605666
1.0,0.665,22,0.0,226317,10764.742045
1.0,0.665,22,0.0,226339,10765.974468
0.0,0.664,19,0.0,226358,10766.909461
0.0,0.663,17,0.0,226375,10767.617786
0.0,0.663,16,0.0,226391,10768.275021
1.0,0.664,22,0.0,226413,10769.683427
0.0,0.663,12,0.0,226425,10770.218238
1.0,0.663,22,0.0,226447,10771.199981
1.0,0.664,23,0.0,226470,10772.235843
1.0,0.664,22,0.0,226492,10773.116431
1.0,0.664,22,0.0,226514,10774.311857
1.0,0.664,22,0.0,226536,10775.658519
1.0,0.664,22,0.0,226558,10776.767507
1.0,0.665,22,0.0,226580,10777.77172
1.0,0.666,22,0.0,226602,10778.738521
1.0,0.666,22,0.0,226624,10779.698904
1.0,0.667,22,0.0,226646,10780.655138
1.0,0.667,22,0.0,226668,10781.890572
0.0,0.666,1,0.0,226669,10782.004277
1.0,0.666,22,0.0,226691,10783.118362
1.0,0.667,22,0.0,226713,10784.090634
1.0,0.667,22,0.0,226735,10785.408739
1.0,0.667,22,0.0,226757,10786.653374
0.0,0.667,16,0.0,226773,10787.302402
1.0,0.668,22,0.0,226795,10788.373288
0.0,0.668,22,0.0,226817,10789.311112
0.0,0.667,17,0.0,226834,10790.035005
1.0,0.667,22,0.0,226856,10791.260842
1.0,0.667,22,0.0,226878,10792.370446
0.0,0.666,17,0.0,226895,10793.073177
1.0,0.666,22,0.0,226917,10794.23883
1.0,0.667,23,0.0,226940,10795.481726
1.0,0.667,22,0.0,226962,10796.452492
0.0,0.667,22,0.0,226984,10797.28009
1.0,0.667,22,0.0,227006,10798.480191
1.0,0.667,22,0.0,227028,10799.565449
0.0,0.667,22,0.0,227050,10800.494479
1.0,0.667,23,0.0,227073,10801.841065
1.0,0.667,22,0.0,227095,10802.943524
1.0,0.667,22,0.0,227117,10803.888621
0.0,0.667,22,0.0,227139,10804.814436
1.0,0.668,22,0.0,227161,10805.881316
0.0,0.668,22,0.0,227183,10807.333563
0.0,0.667,19,0.0,227202,10808.344677
0.0,0.667,9,0.0,227211,10809.046793
0.0,0.666,16,0.0,227227,10809.696602
1.0,0.666,23,0.0,227250,10810.907353
0.0,0.665,16,0.0,227266,10811.632067
1.0,0.665,22,0.0,227288,10812.585945
0.0,0.664,18,0.0,227306,10813.287961
1.0,0.664,22,0.0,227328,10814.609346
1.0,0.665,22,0.0,227350,10815.565133
1.0,0.666,22,0.0,227372,10816.808457
1.0,0.666,22,0.0,227394,10818.222682
1.0,0.666,22,0.0,227416,10819.670649
0.0,0.666,16,0.0,227432,10820.273343
1.0,0.666,22,0.0,227454,10821.274887
1.0,0.666,22,0.0,227476,10822.299928
1.0,0.667,22,0.0,227498,10823.442919
1.0,0.668,23,0.0,227521,10824.439004
1.0,0.668,22,0.0,227543,10825.707852
0.0,0.668,19,0.0,227562,10826.462179
0.0,0.667,15,0.0,227577,10827.316339
1.0,0.667,22,0.0,227599,10828.359701
1.0,0.668,22,0.0,227621,10829.403491
1.0,0.668,23,0.0,227644,10830.696861
1.0,0.668,22,0.0,227666,10831.688792
1.0,0.668,22,0.0,227688,10832.750286
1.0,0.668,22,0.0,227710,10833.757467
0.0,0.667,22,0.0,227732,10834.65396
0.0,0.666,12,0.0,227744,10835.138707
1.0,0.666,22,0.0,227766,10836.295064
1.0,0.666,22,0.0,227788,10837.224191
1.0,0.667,22,0.0,227810,10838.158588
1.0,0.667,22,0.0,227832,10839.09288
1.0,0.668,22,0.0,227854,10840.078463
0.0,0.668,21,0.0,227875,10840.8387
1.0,0.668,22,0.0,227897,10841.856668
1.0,0.669,22,0.0,227919,10842.949818
1.0,0.67,23,0.0,227942,10843.99201
1.0,0.67,22,0.0,227964,10845.551409
1.0,0.67,22,0.0,227986,10846.74863
0.0,0.67,16,0.0,228002,10847.576303
1.0,0.671,22,0.0,228024,10849.216481
1.0,0.671,22,0.0,228046,10850.242739
1.0,0.671,22,0.0,228068,10851.801023
0.0,0.67,17,0.0,228085,10852.840497
1.0,0.67,22,0.0,228107,10853.923613
0.0,0.67,22,0.0,228129,10854.945918
0.0,0.669,14,0.0,228143,10855.658661
0.0,0.668,22,0.0,228165,10856.545792
1.0,0.668,22,0.0,228187,10857.739119
1.0,0.668,22,0.0,228209,10858.98052
1.0,0.669,22,0.0,228231,10859.915795
1.0,0.67,22,0.0,228253,10860.904164
0.0,0.669,19,0.0,228272,10861.60281
1.0,0.67,22,0.0,228294,10862.69576
1.0,0.671,22,0.0,228316,10863.769451
0.0,0.671,16,0.0,228332,10864.951684
1.0,0.672,22,0.0,228354,10866.430821
1.0,0.673,22,0.0,228376,10867.612565
0.0,0.673,16,0.0,228392,10868.363074
0.0,0.673,21,0.0,228413,10869.243553
0.0,0.672,22,0.0,228435,10870.271806
0.0,0.671,16,0.0,228451,10870.927815
1.0,0.671,22,0.0,228473,10871.901846
1.0,0.672,22,0.0,228495,10873.143707
1.0,0.673,22,0.0,228517,10874.845011
1.0,0.673,22,0.0,228539,10876.005453
0.0,0.673,2,0.0,228541,10876.17082
1.0,0.673,23,0.0,228564,10877.225045
0.0,0.672,15,0.0,228579,10877.851095
1.0,0.672,22,0.0,228601,10878.875503
0.0,0.671,16,0.0,228617,10879.647533
1.0,0.671,22,0.0,228639,10880.697741
1.0,0.672,22,0.0,228661,10881.770622
0.0,0.671,21,0.0,228682,10882.661248
