epoch,loss,val_loss
0,0.006815746320572532,0.0036524596065282823
1,0.0034882868697613846,0.0029213466536667614
2,0.0029337672276399385,0.002548182542539305
3,0.0026238182983878587,0.0023098423497544393
4,0.0024251963962789304,0.0021634194586012097
5,0.002293463213438237,0.0020611612250407535
6,0.0021905909741964237,0.0019853309862729574
7,0.0021061644343268356,0.0019109696677575509
8,0.0020431235536105103,0.0018560174211031861
9,0.0019871067888114925,0.0018398409460981687
10,0.0019408785487973579,0.0017724034479922718
11,0.0019026285094887387,0.0017342906735009617
12,0.001864018786560606,0.0017116853511995739
13,0.001830280070009147,0.0016704105130500263
14,0.0017943658263503033,0.0016575656106902494
15,0.0017705333184588837,0.0016316267144348886
16,0.0017523966169122746,0.0016100042251249154
17,0.0017239387106886249,0.0016055821047888863
18,0.0017029500042697713,0.0015767065715044737
19,0.0016841950148551,0.001559806696863638
20,0.0016679606683276318,0.0015423219971772697
21,0.0016544843714017376,0.0015409729495230648
22,0.0016360404501082721,0.0015207640309300688
23,0.001618174628906504,0.0015157491165316767
24,0.0016156009908328637,0.0014915684424340724
25,0.0015960041368610145,0.0014726489834073517
26,0.0015751127645166384,0.0014844961360924774
27,0.0015684839566295714,0.0014652946963906288
28,0.0015562799635032813,0.0014491501967940066
29,0.0015471658147986473,0.0014389888155791496
30,0.0015317731800799568,0.0014386586679352655
31,0.0015178496598116595,0.0014121846575289965
32,0.0015152862043131465,0.0014172406711926062
33,0.0015008554279942203,0.00139689144367973
34,0.0014907085209119098,0.0014043342570463817
35,0.0014772661771326337,0.0013777144915527767
36,0.001468473527017107,0.001409166573236386
37,0.0014790857698837364,0.0013695604281706943
38,0.0014552162243858164,0.001358064990490675
39,0.0014468997369669837,0.001351374155945248
40,0.001438889157452425,0.001345654015118877
41,0.0014304817062630146,0.0013378590479907063
42,0.0014195316627529668,0.0013336786705379685
43,0.0014131262185006046,0.001341275418591168
44,0.0014213995270454037,0.001328039763805767
45,0.0014137208428417827,0.0013287249642113844
46,0.0013955663146888032,0.0013422671270867188
47,0.0013939057909136202,0.0013076590017105142
48,0.0013928082770449512,0.001311180863219003
49,0.0013829593618549867,0.001317062967767318
50,0.001386429217448573,0.001293440357161065
51,0.0013742506065992294,0.0012860772567283775
52,0.001363746938755575,0.0012899801295457615
53,0.0013582763235073215,0.0012909703541340099
54,0.0013570122588655832,0.0012996702724032932
55,0.0013537266617640853,0.001271883914143675
56,0.0013440657524897912,0.0012746789027005434
57,0.0013402109575331395,0.0012968720526744923
58,0.0013510906619284256,0.0012709545752861433
59,0.0013365536611412226,0.001264534599872099
60,0.0013256351804406738,0.0012647636395154728
61,0.0013325397458134427,0.0012671114938954512
62,0.001321187161691027,0.0012809719393650691
63,0.0013293391992740425,0.001246082049070133
64,0.0013171685882556587,0.001248746391178833
65,0.001306729976915651,0.0012417899108388359
66,0.0013076458691423875,0.0012420062099893889
67,0.0013028651167765076,0.0012486742255795333
68,0.0012947942914418233,0.0012383431879182656
69,0.0012989978114556935,0.0012449542236410908
70,0.0012957870170336079,0.0012335695103845663
71,0.001296903229445035,0.0012249537888500426
72,0.001288713988342127,0.0012293906949667466
73,0.001284274224732301,0.0012254826119169593
74,0.001284977890677566,0.0012213730092884767
75,0.0012760987095419823,0.0012234282835076253
76,0.0012722175595936951,0.0012170040493624079
77,0.0012749665283977433,0.0012146183067104882
78,0.001274861914973798,0.0012169289966631267
79,0.0012799432840957133,0.001212662421166897
80,0.0012699485882932758,0.0012113507790490986
81,0.0012582990397227768,0.0012200021997301116
82,0.001256178137961269,0.0012252192209578222
83,0.001258746837955658,0.0012116155566440688
84,0.001251856334346496,0.0012061805883422493
85,0.00124907988709984,0.0012041329799426926
86,0.0012576217301488843,0.0012053012237366702
87,0.001255994036356792,0.0012080140246285332
88,0.0012520576160355114,0.0011958893212593263
89,0.0012394762420336958,0.0012111987349473767
90,0.00124491879204863,0.0011982465778580971
91,0.001237699163870679,0.0012010348634794354
92,0.0012387341128685225,0.0011977115066515074
93,0.0012334988321994005,0.0011898208864861064
94,0.0012324670509055809,0.001190953073091805
95,0.0012274606450012437,0.0011944391878528728
96,0.0012304005340707522,0.0011911552114826109
97,0.0012278602590761435,0.0012130654127233559
98,0.0012246268730679597,0.0011984764272347092
99,0.0012307172765334447,0.001189970837181641
100,0.0012195827941881654,0.0011833157380008036
101,0.001219200473451228,0.0011877208047856888
102,0.0012169561890977216,0.001186376691588925
103,0.0012166735541397408,0.0011929213100423416
104,0.0012174880093561461,0.0011927448601151507
105,0.0012186380669497597,0.001183348222532206
106,0.001206296405663001,0.0011810802564852767
107,0.001212753867385564,0.0011849747349818548
108,0.0012095028248236136,0.0012063480323801438
109,0.0012069827905154707,0.0011821781730072367
110,0.0012008742635126835,0.0011822484837224086
111,0.0011941228050991524,0.001209688964817259
112,0.0012388966237424793,0.0011819670463187827
113,0.0012097814330187292,0.0011827900457299417
114,0.0011884052722634358,0.0011774516705837514
115,0.0011862879092402665,0.0011990694391230741
116,0.0011916421245737577,0.001189083616870145
117,0.001193158572056779,0.001173152663331065
118,0.001185660651528541,0.0011833306846933233
119,0.001183604407871579,0.0011732369599243004
