#{"t_start": 1628511158.2394655, "env_id": "gripper-env-v0"}
r,l,t
3874.769845,35,17264.45099
8163.208856,13,17265.578689
8262.657589,12,17266.448798
6890.642112,21,17267.838607
8258.198817,12,17268.934201
7604.467326,17,17269.977266
7059.538593,18,17271.740468
-662.285011,62,17276.512521
8965.075477,9,17277.171314
9362.679426,7,17277.790383
8262.49193,12,17278.604925
5275.599055,29,17280.835006
8573.014491,11,17281.528428
7795.444558,16,17282.592524
9058.475139,8,17283.31056
-40000.0,200,17300.634687
4803.12964,32,17302.689196
8356.918164,12,17303.500945
8861.487705,9,17304.432347
4252.505332,32,17306.741866
8155.758753,13,17307.824297
8874.126175,10,17308.940057
6160.663769,23,17310.52477
8195.615645,14,17311.573072
7462.132617,17,17312.854695
8057.543445,13,17313.72304
7364.49001,17,17315.039915
6359.594331,23,17316.670806
8862.137367,9,17317.391657
7970.931621,14,17318.343147
-33.891548,54,17322.326492
9061.39546,8,17323.140811
7363.291865,17,17324.734157
8965.485056,9,17325.398902
8859.810675,9,17326.121071
9057.988269,8,17326.769397
-38681.198181,200,17337.237935
3459.091375,36,17339.679377
5883.757633,25,17341.353744
8869.050426,9,17342.025263
9257.658142,7,17342.630332
8871.131556,9,17343.330564
8264.379994,12,17344.245311
7460.366026,16,17345.417235
9462.584218,6,17345.990667
7593.858677,17,17347.192485
4050.914788,37,17349.553666
3573.582184,36,17351.653239
8465.571351,11,17352.393475
-39780.866899,200,17366.496428
8863.584783,9,17367.258023
6169.922999,23,17369.557385
8973.782782,9,17370.266113
8776.15113,10,17371.067869
6784.129654,21,17372.401103
8175.648404,13,17373.317589
8177.693102,13,17374.286558
8765.105103,10,17374.943308
4068.951439,34,17377.238994
7374.02591,17,17378.503469
-1824.399907,63,17384.085113
4563.970082,35,17386.384578
570.955418,51,17389.652448
8569.562584,11,17390.45117
6965.09908,19,17391.855558
8574.422504,11,17392.69074
6197.269909,24,17394.610914
8657.966442,10,17395.35076
8859.527,9,17396.070529
8561.171697,11,17397.171569
8458.930938,12,17398.055406
6678.528428,21,17399.486687
8266.658159,12,17400.427288
4696.64086,33,17402.755213
5852.805028,25,17404.653812
8370.77115,12,17405.740243
3641.365512,39,17408.373732
7576.155763,16,17409.614251
8569.323991,11,17410.673817
8570.43965,11,17411.501559
8869.324023,9,17412.237566
7243.824203,17,17413.551927
8578.50597,11,17414.523621
7576.785379,16,17417.674579
7457.497025,16,17419.381179
7470.912257,18,17420.764297
-39679.671883,200,17432.788671
9162.897809,8,17433.42529
8656.991109,10,17434.137658
6480.510104,22,17435.788112
7975.688256,14,17436.87288
7368.827955,17,17437.902283
8865.093863,9,17439.300652
-14029.888496,125,17447.127595
3970.978389,34,17451.180084
4176.170491,33,17452.953981
8066.295025,13,17453.793512
7470.398747,16,17455.194482
6967.964566,21,17456.640662
8975.465289,9,17457.561424
9060.857833,8,17458.246561
6273.842066,23,17459.871661
6368.300553,22,17461.49439
4881.355711,30,17463.806963
8976.315255,9,17464.813022
8173.795719,13,17465.697174
7978.533585,14,17466.87448
6888.417767,21,17468.22508
7478.834636,17,17469.876297
5281.065465,28,17471.803971
7775.007497,15,17473.047442
7759.169232,17,17474.275788
8259.716697,12,17475.138897
9064.709782,8,17475.823765
4197.199961,34,17478.441009
4785.617055,30,17484.078424
8373.696615,12,17485.020763
7172.614059,18,17486.605151
8772.268571,10,17487.360091
5989.533385,25,17489.509047
8772.927003,10,17490.246782
8861.842051,9,17491.10604
7881.39042,15,17492.18708
8864.968479,9,17493.028568
9177.681328,8,17493.661809
7165.956903,18,17494.875498
8574.070857,11,17495.608759
-14022.846893,124,17502.891166
8575.768318,11,17504.15276
6393.948109,23,17505.609857
9176.189959,8,17506.174644
9174.386689,8,17506.957015
4776.352545,31,17509.140484
4355.65496,36,17511.794362
8875.394499,10,17512.519132
6875.788052,20,17514.049891
8862.937335,9,17514.702549
9175.026848,8,17515.219744
6428.519821,26,17516.967662
5437.436962,30,17519.192883
5803.815973,30,17521.399723
7476.638701,17,17522.484634
4675.140435,31,17524.769463
5717.602597,28,17526.431806
6060.302394,23,17529.291936
9055.327471,8,17530.247023
4575.401214,31,17532.348351
5976.425598,24,17533.976916
8975.782186,9,17534.741722
7466.124928,16,17535.818861
8175.37863,13,17536.952256
7777.502186,15,17538.104596
701.186479,52,17541.849481
7654.386882,17,17543.115195
9261.715899,7,17543.658818
-1241.142328,60,17547.953928
-39235.032475,200,17559.79419
8569.711984,11,17560.754155
8059.336566,13,17561.6742
8864.095998,9,17562.306268
9371.687644,7,17563.019588
6466.532839,21,17564.386149
8463.607877,11,17565.128641
8975.358596,9,17565.837185
7661.630757,15,17567.079586
8864.843881,9,17567.803627
8248.836162,12,17568.676239
8860.254453,9,17569.278941
5096.74717,30,17571.634497
8663.57206,10,17572.511211
5677.265065,27,17574.555552
8862.841396,9,17575.185475
8050.259777,13,17576.141096
7192.979552,19,17577.533042
8568.649264,11,17578.334849
7864.603725,14,17579.361636
3269.444359,38,17582.514722
8570.405108,11,17584.170819
-40000.0,200,17594.309398
8372.445584,12,17595.235668
7775.919947,15,17596.205288
-39227.17906,200,17606.596615
-39340.21584,200,17618.105486
-5273.369643,84,17622.917919
-38670.242535,200,17633.616501
8059.231037,13,17634.382626
8857.168233,9,17634.99732
-10234.01023,105,17642.958271
7674.468471,16,17644.034785
7495.850876,19,17645.46743
7681.101738,16,17646.892332
8248.925262,12,17647.82214
7968.592691,14,17648.780549
6287.159132,23,17650.625191
3589.178854,37,17652.865549
8466.242446,11,17653.748029
8864.562954,9,17654.719082
4989.075081,30,17656.477405
8575.718495,11,17657.374661
7564.394821,17,17658.566249
8857.693028,9,17659.352425
3862.685121,34,17661.757993
8079.713431,14,17662.913245
8573.758037,11,17664.197182
8970.85016,9,17665.412857
7181.559191,20,17666.839316
6207.297604,26,17668.55951
-39225.297505,200,17680.237314
8665.765367,10,17680.926451
7860.654807,14,17682.445352
6595.673281,22,17684.114065
8859.62782,9,17684.783896
8843.89474,9,17685.522125
1206.00172,52,17688.544728
8863.178336,9,17689.297999
7971.280887,14,17690.236903
8658.174219,10,17691.01753
-7231.70368,95,17696.241379
-40000.0,200,17706.413652
8855.867323,9,17707.132674
6677.809133,21,17708.575202
9059.939368,8,17709.242059
5740.261097,28,17711.534438
-346.585217,55,17716.165076
-39662.430456,200,17727.567471
7794.948857,16,17728.801059
-46.580466,58,17733.384394
8083.728652,14,17734.336624
6405.811795,23,17736.206545
7174.169946,18,17738.0682
7323.358528,19,17739.759605
8348.618767,12,17741.565632
7257.761382,17,17742.805634
8659.648187,10,17743.598146
6859.752995,19,17745.468787
7399.808808,18,17746.727308
7374.686137,17,17748.04783
9260.240712,7,17748.66835
8975.291608,9,17749.503469
8165.82547,13,17750.543427
8659.431663,10,17751.3544
6126.302512,25,17753.062295
8467.072994,11,17753.831177
8172.205459,13,17754.924157
8070.146062,13,17755.823907
8484.95803,12,17756.73062
8461.157029,11,17757.551792
8860.638451,9,17758.195518
7170.867929,18,17759.737569
7177.615935,18,17760.972498
6975.796231,19,17762.150453
8860.064909,9,17762.838509
9260.991664,7,17763.37097
5589.778786,27,17765.185083
6179.521398,23,17766.977067
8575.494359,11,17767.770693
8464.487746,11,17768.56805
8771.360863,10,17769.322588
8657.788742,10,17770.415034
6817.455635,22,17772.10395
8171.252044,13,17773.003005
8662.296634,10,17774.007682
-1005.023264,60,17777.719618
8861.413916,9,17778.907583
4768.811261,30,17780.843881
5662.206131,25,17782.825933
9060.23855,8,17783.396811
8374.806372,12,17784.332632
7769.07918,15,17785.296392
6283.656357,24,17787.16435
7258.136516,17,17788.288603
-39676.998814,200,17800.367752
4169.784805,33,17802.113604
8058.333019,13,17802.967816
8457.039055,11,17803.790502
-40000.0,200,17819.132141
8285.880826,13,17820.276059
9174.291558,8,17820.932196
8862.82372,9,17821.554875
6366.988805,22,17822.940154
8773.152808,10,17823.676842
8259.166758,12,17824.671414
7651.986923,15,17825.685776
8860.286244,9,17826.308431
5347.210233,27,17828.51686
8865.366995,9,17829.218858
8068.26473,13,17830.127784
8248.764587,12,17831.085628
7554.920564,16,17832.097723
8286.06834,13,17833.055232
8659.626299,10,17833.773739
7055.397276,18,17835.077247
6522.474515,23,17836.546126
8472.824531,11,17837.241486
8861.689652,9,17838.455856
7382.66987,18,17839.643554
7065.583423,18,17840.96484
8152.268423,13,17841.998333
8254.697741,12,17842.778065
9174.601964,8,17843.339297
8264.877956,12,17844.323128
8464.861002,11,17845.098143
7460.87302,16,17846.412369
6456.615933,21,17848.028919
8861.52308,9,17848.654761
3344.748425,41,17852.157521
8975.178918,9,17852.88775
8969.507483,9,17853.656497
8460.049573,11,17854.404264
7751.853133,15,17855.482846
-39032.466988,200,17866.691405
8774.15338,10,17867.448555
5795.198266,26,17869.196355
-40000.0,200,17880.475742
7765.340668,15,17881.341457
8973.879766,9,17881.960241
8060.096271,14,17882.947271
3488.490048,38,17885.722196
8775.72075,10,17886.484082
6777.365484,20,17887.957026
6060.703102,23,17889.466493
8460.283929,11,17890.304481
9060.508999,8,17890.994801
6263.368052,22,17892.386438
8375.673944,12,17893.358173
8059.440035,13,17894.25668
8860.437476,9,17894.871059
7789.427173,16,17896.040101
8460.213359,11,17896.849663
4390.166731,33,17900.455166
8177.413594,13,17901.441598
7562.659639,16,17902.534229
6675.143979,21,17903.934854
8568.394885,11,17904.776871
8002.799474,15,17905.819028
8260.772809,13,17907.144846
7760.338644,15,17908.12506
8651.486281,10,17908.92697
9175.997854,8,17909.515496
6763.338168,20,17910.870065
8969.488547,9,17911.605446
-40000.0,200,17921.8125
8064.317153,13,17922.81558
8861.12475,9,17923.566968
6518.550377,23,17926.306209
-39898.928156,200,17936.838942
-39811.322381,200,17949.752374
8571.351858,11,17950.545143
8861.652783,9,17951.277145
8861.112518,9,17952.111897
7854.214075,14,17953.055162
8069.587919,13,17953.99541
8765.39231,10,17954.652117
8368.469533,12,17955.476814
8459.753386,11,17956.885923
665.924273,56,17961.504408
7860.844261,14,17962.414208
7665.027578,15,17963.395046
8470.576286,11,17964.462137
8577.590537,11,17965.249717
6368.843455,22,17966.627512
7566.396995,16,17967.67507
7966.684019,14,17968.564529
9062.486907,8,17969.203743
8566.543835,11,17969.910709
7364.895071,17,17971.235855
8663.87026,10,17971.936939
8372.475987,12,17972.721859
7664.339266,15,17974.176928
8369.981664,12,17975.009942
7768.750775,15,17976.140925
8865.506779,9,17976.91417
8874.886574,10,17977.639565
7098.840922,20,17979.347942
6798.73198,22,17980.744364
7759.189226,15,17982.33843
-40000.0,200,17993.399206
9058.962589,8,17994.13585
6794.836348,23,17995.708585
5788.406212,26,17997.230536
925.242879,55,18002.008252
8867.055602,9,18002.598335
5962.499485,24,18003.853104
6377.228072,22,18005.327932
8663.483122,10,18005.9716
8754.829775,10,18006.94979
6593.734573,23,18008.726111
7262.774414,17,18009.812903
7462.83875,16,18011.116346
7267.193955,17,18012.440757
8459.164759,11,18013.211936
7977.578208,14,18014.270973
596.467971,57,18018.575374
5572.709212,26,18020.233968
4829.902249,33,18022.52416
5689.289092,27,18024.362556
8771.9589,10,18025.712602
8861.92732,9,18027.181183
8776.630834,10,18027.938957
1172.008017,48,18031.278116
7973.114658,14,18032.398952
8563.22393,11,18033.349205
3374.955879,37,18035.529028
7861.235717,14,18036.337166
-696.238498,69,18042.476737
7359.415754,17,18043.773225
8852.474937,9,18044.47789
-38886.28649,200,18055.830543
8668.685813,10,18056.526322
8265.831982,12,18057.562907
8174.123813,13,18058.470458
-648.985135,65,18063.042498
6653.70271,20,18064.344975
7659.606056,15,18065.226702
7864.994815,14,18066.209019
8972.266401,9,18066.994115
8672.457596,10,18067.781814
8575.848448,11,18068.512627
6766.554463,20,18069.988968
8860.557414,9,18070.762863
-39564.850629,200,18084.418812
6083.5576,28,18086.459831
5073.001826,29,18089.468626
8075.736758,13,18090.420797
8662.945969,10,18091.192988
8657.56836,10,18092.253558
8464.724673,11,18092.995128
7098.977818,20,18094.211508
7260.566518,17,18095.287407
5961.82315,24,18097.457613
7460.450198,16,18098.45261
2830.442064,43,18101.351386
7978.416023,14,18102.449806
8972.993888,9,18103.270918
6887.373049,21,18104.793531
8667.679974,10,18105.406137
8969.882399,9,18106.153225
7767.431306,15,18107.404494
8662.329022,10,18108.162471
8974.943824,9,18108.884824
6873.068213,21,18110.421915
6189.766453,24,18111.989494
9057.668518,8,18112.607554
6192.307281,24,18114.024909
8773.800882,10,18114.864321
5623.220911,28,18116.434262
8859.433789,9,18117.105456
8974.131006,9,18117.829192
7266.57259,17,18119.004399
7466.797582,16,18120.136839
5358.928731,27,18121.729245
8257.422268,12,18122.496809
9059.855092,8,18123.128339
8868.034298,9,18123.807837
8578.266159,11,18124.618974
3318.841723,40,18127.456674
9061.565754,8,18128.130948
4877.676499,30,18130.09131
8773.868643,10,18130.918848
6770.841036,20,18132.923709
6465.995324,21,18134.213398
-40000.0,200,18143.729943
8858.205241,9,18144.647383
7978.484477,14,18145.549046
5217.960698,33,18147.69135
8262.865685,12,18148.505832
4978.078108,29,18150.300161
-40000.0,200,18160.400238
-40000.0,200,18171.710675
7663.813576,15,18173.400637
8457.981068,11,18174.237278
5214.75275,30,18176.415049
6668.048366,20,18177.832714
6674.867883,21,18179.295926
8377.179152,12,18180.172468
8193.188739,14,18181.467748
8566.172789,11,18182.326776
7483.258513,17,18183.94618
5883.347354,25,18185.536519
5878.254778,26,18187.866114
7060.079503,18,18189.151403
9370.924802,7,18189.65919
7873.025933,15,18190.558081
9165.947467,8,18191.208388
7970.045313,14,18192.122554
8769.808812,10,18192.874356
3594.983232,37,18195.118648
-38722.979779,200,18205.308104
3983.465382,41,18207.719711
-40000.0,200,18218.065415
9166.08841,8,18218.726317
7798.218907,16,18219.711645
8775.847288,10,18220.40109
7776.923879,15,18221.623096
7996.866534,15,18222.577013
8769.835114,10,18223.301447
-3312.405639,73,18227.785534
7904.330062,16,18228.814768
2287.791693,43,18231.354227
-39781.746724,200,18241.835471
8775.959589,10,18242.490155
8259.334078,12,18243.40115
8660.116419,10,18244.068262
9262.728693,7,18244.796264
7171.72643,18,18246.038454
7968.315985,14,18247.119719
9066.490915,8,18247.909897
8059.866421,13,18248.988144
6655.136945,21,18250.291592
4593.06296,38,18252.974115
8172.376386,13,18253.859679
9165.374744,8,18254.513417
7972.455289,14,18255.436312
8662.636372,10,18256.162175
8772.510223,10,18256.928306
-4828.221029,78,18263.056467
8678.592664,11,18263.961372
8576.25357,11,18264.703751
8057.968953,13,18265.520365
8759.916787,10,18266.291179
8858.835928,9,18266.991608
6483.762251,22,18268.561794
7369.421242,17,18269.882252
6703.642859,22,18271.406122
3425.142056,39,18274.547279
8576.154602,11,18275.356254
7860.649117,14,18276.264766
8264.209263,12,18277.097149
-39553.696914,200,18288.117204
8973.779338,9,18288.785725
2751.559125,45,18291.496179
7669.600813,16,18292.880306
7969.724951,14,18294.163461
5665.309563,25,18295.759793
8662.460976,10,18296.545391
7868.740232,15,18297.615369
8765.487003,10,18298.289137
7968.056273,14,18299.380946
6565.504435,21,18300.667057
5678.263747,26,18302.400579
9054.472097,8,18303.053339
8372.409431,12,18303.941724
7163.183476,18,18305.21896
4973.185566,30,18307.588084
5772.916818,25,18309.82312
8176.05833,13,18310.736456
8573.471975,11,18311.506992
8573.708417,11,18312.46224
6283.29633,23,18314.254934
5832.386215,27,18316.019591
7969.448131,14,18317.041726
7971.519731,14,18318.178752
7845.418693,14,18319.19276
4968.660627,29,18321.379182
5665.489881,25,18323.031108
8256.392503,12,18323.900906
7876.192475,15,18324.964661
-39782.425424,200,18336.699863
8469.240669,11,18337.954002
8866.451809,9,18338.646605
2784.993232,41,18341.347479
9064.972459,8,18341.986774
6175.763948,24,18343.377012
7198.062977,19,18344.736508
8460.067737,11,18345.625769
9462.54309,6,18346.051207
5970.66651,24,18347.447036
8868.619535,9,18348.159479
5565.426663,26,18349.954364
8775.328614,10,18350.620334
8375.810874,12,18351.755746
5860.925595,24,18353.280465
5929.608662,27,18355.085321
9172.49612,8,18355.784752
9453.244918,6,18356.495709
9059.813248,8,18357.224075
5774.745122,25,18358.754242
9063.571283,8,18359.425526
7462.981769,16,18360.510138
9061.76464,8,18361.177869
8268.730638,12,18362.31442
1283.859101,48,18365.681042
7658.366841,15,18366.70346
7859.786182,14,18367.532356
-40000.0,200,18378.89886
9261.184064,7,18379.412212
8758.334071,10,18380.128844
8573.865141,11,18381.07804
7167.975817,18,18382.279761
8859.091688,9,18382.92252
5505.052903,28,18384.718357
5375.552555,27,18386.640235
7871.350527,14,18387.766392
8659.466467,10,18388.49615
4757.108514,32,18391.029689
6724.136013,22,18392.382632
-40000.0,200,18403.306691
-40000.0,200,18412.922537
9062.043665,8,18413.551015
4287.211944,33,18415.533724
8075.559109,14,18416.762665
9161.44892,8,18417.406803
8372.877951,12,18418.268219
8174.425968,13,18419.280416
8375.318811,12,18420.332925
5913.130808,26,18421.922327
-1737.534865,62,18425.174894
8375.68055,12,18426.153136
8371.599263,12,18426.95659
8861.517894,9,18427.779072
5663.893986,25,18429.253581
7659.617222,15,18430.244038
8061.131093,13,18431.081629
8664.515837,10,18431.699938
8667.074701,10,18432.422467
9255.637835,7,18433.105016
8376.159446,12,18434.136963
7271.710254,18,18435.229641
7764.111523,15,18436.346441
-39900.842975,200,18447.066688
-40000.0,200,18458.483029
5088.974922,30,18460.401563
9048.314992,8,18461.013227
-39779.48735,200,18474.879193
7261.977993,17,18476.135793
-40000.0,200,18485.900841
8972.621012,9,18486.597374
7978.339953,14,18487.889211
8265.811793,12,18488.688851
7157.152677,18,18490.072016
6658.115008,20,18491.387548
8470.757875,11,18492.501049
8377.987037,12,18493.303102
1364.02788,48,18496.223572
6764.385578,20,18497.421621
4174.217985,33,18500.090396
7856.277183,14,18501.010714
6175.393069,23,18502.633299
6857.152637,19,18504.170781
7679.611621,16,18505.44735
8976.030074,9,18506.387798
8582.280125,11,18507.265749
7979.748886,14,18508.371561
5173.79347,28,18510.331979
7585.248174,16,18511.559269
5777.264899,25,18513.210232
8279.143552,13,18514.172611
7973.76724,14,18515.863448
8378.916038,12,18516.863558
1717.8253,48,18520.048716
3588.605063,42,18524.937937
8376.314842,12,18525.737756
7986.766177,14,18527.02351
7972.955752,14,18528.21331
8569.713039,11,18529.117474
6829.004432,22,18530.562181
9172.353685,8,18531.250681
2472.717468,47,18534.207592
6801.6308,21,18536.003886
8173.669349,13,18537.16158
8784.334536,10,18537.941531
8784.700994,10,18538.809503
-39507.436645,200,18549.906632
7396.922079,18,18551.179345
6709.68372,22,18552.881769
8068.211269,13,18553.832672
5981.656378,24,18555.329849
8576.138087,11,18556.358576
3298.657891,40,18559.119691
8370.729619,12,18559.919186
8383.22618,12,18561.358016
8379.090268,12,18562.254452
8176.695123,13,18563.238883
-39113.82952,200,18582.390716
-39218.905761,200,18600.273458
7899.04497,16,18601.474873
2629.286138,44,18604.494969
7711.717724,17,18605.804874
8186.74432,13,18606.721392
5776.781143,25,18608.974154
8571.80915,11,18609.856667
8883.722621,10,18610.668702
-39238.509985,200,18626.137412
7977.165345,14,18627.824379
6674.321626,21,18629.647882
8576.073259,11,18630.647662
8571.479333,11,18631.476545
6572.170528,21,18633.155027
8972.41541,9,18634.000223
7775.724287,15,18635.445652
8573.940019,11,18636.404838
8646.893701,10,18637.7748
-39781.811588,200,18650.845902
6676.956366,21,18652.329915
8178.096698,13,18653.317182
8878.212231,10,18654.23572
-40000.0,200,18664.848117
8679.589603,11,18665.696867
8978.462761,9,18666.58091
8776.104162,10,18667.576401
-39657.841722,200,18681.016606
8580.239736,11,18681.835391
8382.855806,12,18682.83558
9069.486017,8,18683.506983
7965.781992,14,18684.835102
7786.427177,17,18686.132106
5209.048671,30,18688.274712
5680.993493,26,18691.024174
7969.947566,14,18692.227778
7982.711772,14,18693.698438
7874.881577,15,18694.708991
7377.275325,17,18696.229316
5575.181241,27,18698.320355
7632.340136,18,18699.594418
3286.187004,39,18702.321493
7774.000248,15,18703.600484
8377.560452,12,18704.657624
8576.47194,11,18705.391752
8574.43909,11,18706.419609
8983.68506,9,18707.258339
7885.671167,15,18708.577741
8179.685221,13,18709.517439
7488.701499,17,18710.660545
8177.797938,13,18711.833607
-39119.724651,200,18722.894454
4905.131009,31,18725.25875
4413.982736,34,18727.422576
-942.265156,62,18732.067029
6284.042231,23,18733.370598
3968.081599,34,18735.712423
8766.985587,10,18736.488283
8784.205144,10,18737.279273
8577.724988,11,18738.001167
6273.98744,22,18739.682873
7276.537138,18,18741.078722
8978.741088,9,18741.868932
8174.900915,13,18742.79758
9272.170181,7,18743.432517
8869.741247,9,18744.510822
6783.268758,20,18746.264081
7577.496213,16,18747.414996
8285.51218,13,18748.670391
8681.626552,11,18749.413007
8084.401062,14,18750.464125
7981.552467,14,18751.35279
8583.70273,11,18752.212755
8486.084214,12,18753.113559
9176.366352,8,18753.996573
7783.406629,15,18755.402404
8586.102002,11,18756.325314
3979.412707,40,18759.013129
7486.842067,17,18760.450286
9267.704999,7,18761.089983
7288.890398,18,18762.433489
8571.078459,11,18763.375712
-829.586341,64,18768.027754
7888.620217,15,18769.34468
7797.853925,16,18770.65
6179.661216,23,18773.033111
7288.372137,18,18775.24452
8971.539737,9,18776.028261
5730.489113,28,18778.427265
5819.507251,27,18780.664611
8090.62618,14,18781.712254
8685.918417,11,18782.836987
8780.710224,10,18784.012561
8182.951488,13,18785.081326
8385.709956,12,18786.174043
8972.57021,9,18786.896078
8082.327079,14,18788.276193
8771.776045,10,18789.477698
8587.504366,11,18790.555712
9064.369747,8,18791.239237
6985.258879,19,18792.910568
8782.011897,10,18793.687859
8175.883606,13,18794.832802
-39481.746685,200,18806.3734
7198.243232,19,18808.09892
7575.006841,17,18809.428138
8189.06914,13,18810.382348
8581.954941,11,18811.289497
8667.050615,10,18812.389723
7266.467469,17,18813.961484
2183.547165,43,18816.885962
8573.397153,11,18817.88509
7523.668823,18,18819.386562
3227.689172,41,18821.93595
6032.988651,26,18824.045488
7398.220942,18,18825.658671
-706.225643,59,18829.319023
-19922.098365,154,18839.126
8379.964003,12,18840.03513
4472.436108,37,18842.811754
2973.469392,39,18848.019111
8576.281707,11,18849.094931
8973.5062,9,18849.783733
8380.953346,12,18850.791789
8780.21005,10,18851.637893
-40000.0,200,18864.73049
8887.049578,10,18866.39274
5575.224171,26,18868.21944
-38632.429055,200,18879.589702
6091.494563,25,18882.495224
-4626.005885,77,18888.277413
8663.549977,10,18889.108095
4401.3841,33,18891.447649
6966.482944,19,18893.761812
8778.191708,10,18894.516581
6009.835471,26,18898.470818
7284.203171,19,18900.280309
8382.565248,12,18901.554974
8179.284431,13,18902.714466
7978.689843,14,18903.959676
7982.931953,14,18904.981011
9177.31606,8,18905.703192
8288.924694,13,18906.925133
7077.647635,19,18908.220363
7973.934638,14,18909.353333
8986.479476,9,18910.031188
7204.113875,19,18911.45275
8171.978233,13,18912.431146
8579.980293,11,18913.376191
8779.462989,10,18914.311985
8769.612115,10,18915.133828
8172.107941,13,18915.929343
7986.212417,14,18917.03798
7174.124488,18,18919.266933
8669.998188,10,18919.967789
7376.027591,17,18921.261998
-1026.64302,63,18926.358178
6776.698764,21,18928.060413
6689.816567,21,18929.514428
6974.029053,19,18930.868784
7089.630208,19,18932.251112
8483.780273,12,18933.291566
1177.809809,48,18936.732797
7478.936009,17,18938.103072
8771.796304,10,18938.969455
6667.646183,20,18941.077967
8374.504333,12,18941.940183
6175.108583,23,18943.658948
7991.640039,14,18944.734275
6781.763653,20,18946.270664
8778.211139,10,18947.060137
8384.293517,12,18948.002361
7983.125696,14,18949.057538
3092.77268,41,18951.964602
6800.22259,21,18953.673653
8865.465657,9,18954.3576
1773.236786,46,18958.29569
5774.632228,25,18959.986901
5555.393195,26,18961.999915
8368.8678,12,18962.964674
3973.711113,34,18965.01323
8571.405912,11,18965.915242
-2217.567377,65,18970.583947
8974.412622,9,18971.378127
5570.301799,26,18973.18227
8575.088221,11,18973.995279
7381.681605,17,18975.421083
8975.081117,9,18976.198622
7376.099992,17,18977.391491
7388.142507,17,18978.795738
8777.15369,10,18979.618711
7982.071884,14,18980.756712
8977.143937,9,18981.508146
3046.477673,42,18984.733034
6576.141737,21,18986.409369
6087.277078,24,18988.19561
8387.699628,12,18989.105924
6784.384088,20,18990.631213
8373.662845,12,18992.149693
8176.820967,13,18993.369985
7786.167875,15,18994.572224
8272.114317,12,18995.758183
5183.311222,28,18998.102836
8382.30076,12,18999.087679
8581.798467,11,18999.891482
8574.943784,11,19000.776744
4453.404884,36,19003.376908
8581.562112,11,19004.488201
5698.563051,28,19007.211518
7981.121401,14,19008.651016
8581.459627,11,19010.517039
8572.747727,11,19011.457559
7478.234682,17,19012.821315
8772.042584,10,19013.716766
3688.477396,40,19016.970665
8586.821336,11,19017.834422
-40000.0,200,19028.606838
8582.894144,13,19029.905787
7886.245465,15,19031.123527
7313.57837,19,19032.64982
8778.548228,10,19033.712822
-39671.655305,200,19048.192361
8775.827227,10,19049.337011
8181.12967,13,19050.410483
7877.814124,15,19051.600078
8579.551863,11,19052.483376
7982.588059,14,19053.921833
6781.285803,20,19055.510597
7376.336168,17,19056.568346
8194.962011,14,19058.354183
8176.615649,13,19059.433049
-39421.795345,200,19070.872581
8388.022864,12,19072.014362
7986.948528,14,19073.331442
8979.684392,9,19074.039318
8378.416523,12,19074.994977
7986.701693,14,19076.188756
8185.882148,13,19077.114671
6378.329912,22,19079.004917
-39331.784734,200,19091.557129
7570.030108,16,19092.698396
-39335.876619,200,19104.355694
4994.765463,30,19106.992459
6586.213548,21,19108.399563
8986.059744,9,19109.12642
-11216.871535,110,19116.72452
8178.55965,13,19117.730076
-39897.446639,200,19127.861239
7570.134172,16,19129.267894
7607.238333,17,19130.516613
6990.152395,20,19131.88842
8777.257556,10,19132.660935
8184.939746,13,19134.354225
7387.162089,17,19135.619368
8985.640001,9,19136.386298
8577.653548,11,19137.49157
7487.206247,18,19139.076055
7980.045731,14,19140.071216
8381.672243,12,19140.901924
6870.070589,20,19142.368007
6184.535575,23,19144.192094
-10694.422,115,19152.578462
8372.085398,12,19153.767599
-3616.755954,72,19158.890551
7382.850817,17,19160.597089
4266.317061,33,19163.539207
8278.396995,13,19164.896215
8977.513412,9,19165.571729
8785.881195,10,19166.488165
-39682.369021,200,19178.286696
7578.1237,16,19179.470036
8575.834933,11,19180.260275
8566.274252,11,19181.135962
5385.014802,27,19183.985811
-40000.0,200,19200.777094
8598.673221,12,19201.584481
6983.962037,19,19203.033556
7986.904019,14,19204.075531
4503.388464,33,19206.871807
8985.539575,9,19207.602902
8369.192973,12,19208.515986
-39699.440478,200,19220.167721
8684.283255,11,19220.976784
7398.241114,18,19222.298155
8688.803712,11,19223.194582
-23524.231144,174,19234.666699
8581.294958,11,19236.025512
8377.451004,12,19237.474425
7108.048683,20,19239.128112
-39816.920638,200,19254.138633
5196.090776,29,19256.14755
7570.189954,16,19257.538508
7368.722736,17,19259.021658
8574.682472,11,19259.946042
8377.686677,12,19260.903301
8175.484376,13,19261.942859
8777.29919,10,19262.6862
8772.367421,10,19263.425244
-40000.0,200,19274.879303
8575.644295,11,19275.800714
6674.179935,21,19277.513203
8986.082807,9,19278.51539
8385.542942,12,19279.537514
8766.519676,10,19280.492454
8786.095825,10,19281.483559
8182.766104,13,19282.539536
8168.531202,13,19283.829859
9067.756634,8,19284.406034
8571.558136,11,19285.191043
8364.803579,12,19287.137141
5759.913939,28,19289.050966
5121.579839,32,19291.168815
8576.881447,11,19291.988361
7375.269744,17,19293.476773
8574.20312,11,19294.327971
8978.245686,9,19295.404839
9065.34321,8,19296.10948
1099.618867,50,19300.698074
8782.041762,10,19301.59196
7797.503481,16,19303.008279
