epoch,loss,val_loss
0,0.00847474015398342,0.005070208898848958
1,0.0044130641270290925,0.003974367580893967
2,0.0036806915696986297,0.003459656457934115
3,0.0032913989728937548,0.0031695194707976448
4,0.0030658762762897913,0.003013508381942908
5,0.0029157937892977104,0.002885789725308617
6,0.0028109929568053763,0.002795749560205473
7,0.002715187933249974,0.0027221614422483576
8,0.00264034418642153,0.00265469745422403
9,0.002576051307497201,0.0025765964575111865
10,0.0025210883161397996,0.0025740983999437755
11,0.002464082346493263,0.002496169540617201
12,0.0024257156582848157,0.002467112262836761
13,0.0023844587194652837,0.002456192121737533
14,0.0023479767174770434,0.0023894542838550276
15,0.002315106069048246,0.002339693471375439
16,0.002280276790721181,0.0023270287323329183
17,0.0022554037241656103,0.0022840117311312092
18,0.002223670935879151,0.002250332499129905
19,0.002200977647976007,0.0022327549362348184
20,0.0021773506353758736,0.002205654080543253
21,0.0021547432878503093,0.002195175319082207
22,0.002131472343900873,0.0022076384185089003
23,0.002112955651073544,0.002143188371426529
24,0.002094891450287383,0.0021501822045279875
25,0.002082993458887493,0.002123486538314157
26,0.002063114789119105,0.002150571838849121
27,0.0020458408622186126,0.002089115995913744
28,0.002033957298040206,0.002073218265755309
29,0.0020186432302688006,0.0020588167156610224
30,0.0020073537652691206,0.0020733487813009155
31,0.0019916467152443934,0.002036477230075333
32,0.0019770540951256767,0.002053087246086862
33,0.001964459293809386,0.002019930382569631
34,0.001962707253218985,0.0019943274040189053
35,0.0019444540940960985,0.001986885621315903
36,0.0019272618712052518,0.001975984126329422
37,0.0019189148613562186,0.001980263332111968
38,0.001917321409823166,0.001953233624291089
39,0.001901864632734178,0.001975210551172495
40,0.0018959629683996792,0.0019381879311468867
41,0.001890343232885187,0.0019439936781095134
42,0.0018741548422402069,0.001920201594216956
43,0.0018713149030543403,0.0019935695309605864
44,0.0018685450039252088,0.0019090928861664402
45,0.001855458977666718,0.001909087970852852
46,0.0018482983003106014,0.0019037072505387995
47,0.0018464526727243705,0.0018942670731080904
48,0.0018401207647251862,0.001896646393256055
49,0.0018331204492736746,0.0018798857306440671
50,0.001822600856848797,0.0018999187586208185
51,0.0018239623585278974,0.0019232484067065849
52,0.0018139223062237839,0.0018755457984904447
53,0.0018123532409124352,0.001863563565744294
54,0.0018009280953211364,0.0018656417872342798
55,0.0018050062114280867,0.0018601253245853716
56,0.0017950601606733269,0.0018640455469075177
57,0.001800578460327269,0.001841044747788045
58,0.0017802685644638576,0.0018332258384260865
59,0.0017824023537751702,0.0018408821388665173
60,0.0017847700721733732,0.0018497173933105337
61,0.0017744864197447895,0.0018290817737579347
62,0.0017685190229504196,0.0018357803920904796
63,0.0017694649346356776,0.0018301475741383103
64,0.001764670524596708,0.0018190284704582558
65,0.0017637855640072145,0.0018238504520720906
66,0.0017632761394697023,0.0018340469400087993
67,0.001756732223589939,0.001808458086517122
68,0.0017533909059762034,0.001827692584031158
69,0.0017439196554277045,0.0018054898797223965
70,0.0017487653681755434,0.0018120328367998203
71,0.001741266766689534,0.0018574482875151766
72,0.0017411606738711766,0.0017976214922964572
73,0.0017384206666898581,0.0017970794139222966
74,0.001733386288224547,0.001811334608743588
75,0.0017320281600602615,0.0018008040264248849
76,0.0017339222778186753,0.0017901277262717486
77,0.0017268155350200372,0.0017833796536756885
78,0.0017261057072261601,0.0018099405906266636
79,0.0017198390511933852,0.0017830567186077435
80,0.0017178369081222718,0.0017801523353490564
81,0.0017174204459045957,0.0017854448894245756
82,0.001721793746886154,0.001780071146786213
83,0.0017094561929619054,0.0017728659034603172
84,0.0017093596284358222,0.0018316554029782614
85,0.0017106811822978434,0.0017668950092047454
86,0.0017045400072073127,0.0017679067639013132
87,0.0017017226540311067,0.0018057920038700103
88,0.0017023705471491005,0.0017931227137645085
89,0.001700148954987526,0.001774636111739609
90,0.001694233816255022,0.001768905052708255
91,0.0017027957753542764,0.001750660047142042
92,0.0016863713688274593,0.001774807387135095
93,0.0016906311975240155,0.0017611489031049941
94,0.0016867263769202027,0.001760013627095355
95,0.0016847515076306868,0.0017636650873141156
96,0.0016866798731095998,0.0017533161718812254
97,0.001678959001775509,0.0017430148108137978
98,0.0016777447659384321,0.0017405391712155608
99,0.0016829164193966138,0.0017509326794081265
100,0.001672084358992216,0.0017342908121645451
101,0.0016741057218592843,0.0017589824470794864
102,0.0016717868347732741,0.001734583443030715
103,0.0016714154541446471,0.0017410799798866113
104,0.0016653335189308833,0.0017389766965061426
105,0.0016642718071715884,0.0017236114769346184
106,0.0016686325255252513,0.001730968767984046
107,0.001658093818049464,0.0017338151857256888
108,0.0016646393770811919,0.0017285156808793545
109,0.0016540702715815033,0.001745444993591971
110,0.0016567355444378875,0.0017227565455767843
111,0.0016576025653400538,0.0017241753689530824
112,0.001652100556012657,0.0017121076118201018
113,0.0016505984615902474,0.0017151213509755002
114,0.0016480168346660556,0.0017516823506189716
115,0.0016492230039273884,0.0017208376847621467
116,0.001645211854685144,0.0017144736388905182
117,0.0016474334085590126,0.0017200699841810596
118,0.0016413993617795683,0.0017401069185386101
119,0.0016470826878844773,0.0017283454123470517
